2024-11-17 01:20:20 - addr(ip='192.168.1.111', port=57573) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 01:20:20 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 01:20:20 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 01:20:20 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 01:20:20 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 01:20:20 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 01:20:20 - addr(ip='::1', port=60916) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 01:20:20 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 01:20:25 - addr(ip='192.168.1.111', port=61920) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 01:20:25 - addr(ip='192.168.1.111', port=61917) -> addr(ip='52.98.43.162', port=443) - ESTABLISHED
2024-11-17 01:20:25 - addr(ip='192.168.1.111', port=61921) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 01:20:25 - addr(ip='192.168.1.111', port=61922) -> addr(ip='18.172.202.51', port=443) - ESTABLISHED
2024-11-17 02:20:04 - addr(ip='192.168.1.111', port=62171) -> addr(ip='18.211.59.29', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=60919) -> addr(ip='52.123.173.4', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61014) -> addr(ip='20.249.115.185', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61090) -> addr(ip='52.123.161.55', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=60978) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60916) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=65001) -> addr(ip='127.0.0.1', port=60880) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=57519) -> addr(ip='::1', port=49933) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62181) -> addr(ip='162.247.241.14', port=443) - TIME_WAIT
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62184) -> addr(ip='162.159.128.235', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62140) -> addr(ip='3.211.93.12', port=8095) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62196) -> addr(ip='52.98.43.162', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62128) -> addr(ip='54.198.96.130', port=9000) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61097) -> addr(ip='163.70.148.58', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=60916) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=49933) -> addr(ip='::1', port=57519) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=57662) -> addr(ip='127.0.0.1', port=57706) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61015) -> addr(ip='172.172.255.217', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62080) -> addr(ip='162.159.135.234', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=60907) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62188) -> addr(ip='3.210.163.147', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=60969) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62204) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61733) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61934) -> addr(ip='162.247.241.14', port=443) - TIME_WAIT
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62086) -> addr(ip='23.21.222.118', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=60937) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=57664) -> addr(ip='127.0.0.1', port=57705) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60908) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=60909) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=57706) -> addr(ip='127.0.0.1', port=57662) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62191) -> addr(ip='52.168.112.66', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62182) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61019) -> addr(ip='74.125.68.188', port=5228) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60915) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61806) -> addr(ip='104.16.102.112', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=60915) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=57577) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=60920) -> addr(ip='20.167.82.225', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 02:20:05 - addr(ip='::1', port=57520) -> addr(ip='::1', port=57528) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62205) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62185) -> addr(ip='117.18.232.200', port=443) - TIME_WAIT
2024-11-17 02:20:05 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60907) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61645) -> addr(ip='104.16.103.112', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60909) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='::1', port=57528) -> addr(ip='::1', port=57520) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62199) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=57573) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61992) -> addr(ip='163.70.148.2', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='127.0.0.1', port=49670) -> addr(ip='127.0.0.1', port=57811) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61580) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62200) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62192) -> addr(ip='52.168.112.66', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:20:05 - addr(ip='192.168.1.111', port=62145) -> addr(ip='162.159.128.235', port=443) - ESTABLISHED
2024-11-17 02:20:15 - addr(ip='192.168.1.111', port=62209) -> addr(ip='199.232.167.52', port=443) - ESTABLISHED
2024-11-17 02:20:15 - addr(ip='192.168.1.111', port=62208) -> addr(ip='199.232.167.52', port=443) - ESTABLISHED
2024-11-17 02:20:15 - addr(ip='192.168.1.111', port=62210) -> addr(ip='199.232.167.52', port=443) - ESTABLISHED
2024-11-17 02:20:15 - addr(ip='192.168.1.111', port=62207) -> addr(ip='49.231.112.24', port=80) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61645) -> addr(ip='104.16.103.112', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=60969) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=60915) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62182) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60916) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=60907) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62207) -> addr(ip='49.231.112.24', port=80) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=60920) -> addr(ip='20.167.82.225', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62185) -> addr(ip='117.18.232.200', port=443) - TIME_WAIT
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62086) -> addr(ip='23.21.222.118', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61015) -> addr(ip='172.172.255.217', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=49670) -> addr(ip='127.0.0.1', port=57811) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62210) -> addr(ip='199.232.167.52', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62196) -> addr(ip='52.98.43.162', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61934) -> addr(ip='162.247.241.14', port=443) - TIME_WAIT
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61733) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61090) -> addr(ip='52.123.161.55', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62212) -> addr(ip='20.42.65.84', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62191) -> addr(ip='52.168.112.66', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=57706) -> addr(ip='127.0.0.1', port=57662) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62140) -> addr(ip='3.211.93.12', port=8095) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=49933) -> addr(ip='::1', port=57519) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60915) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61992) -> addr(ip='163.70.148.2', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61019) -> addr(ip='74.125.68.188', port=5228) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=57573) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=57528) -> addr(ip='::1', port=57520) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61014) -> addr(ip='20.249.115.185', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62184) -> addr(ip='162.159.128.235', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=60937) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60907) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62080) -> addr(ip='162.159.135.234', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=57662) -> addr(ip='127.0.0.1', port=57706) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62145) -> addr(ip='162.159.128.235', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=60909) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60909) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62199) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=60916) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62204) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62128) -> addr(ip='54.198.96.130', port=9000) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62192) -> addr(ip='52.168.112.66', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62205) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=57577) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=57664) -> addr(ip='127.0.0.1', port=57705) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=60978) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=60919) -> addr(ip='52.123.173.4', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62188) -> addr(ip='3.210.163.147', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=57519) -> addr(ip='::1', port=49933) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62209) -> addr(ip='199.232.167.52', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=65001) -> addr(ip='127.0.0.1', port=60880) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62171) -> addr(ip='18.211.59.29', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=57520) -> addr(ip='::1', port=57528) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61580) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62181) -> addr(ip='162.247.241.14', port=443) - TIME_WAIT
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61097) -> addr(ip='163.70.148.58', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60908) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62208) -> addr(ip='199.232.167.52', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=61806) -> addr(ip='104.16.102.112', port=443) - ESTABLISHED
2024-11-17 02:20:23 - addr(ip='192.168.1.111', port=62200) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:20:28 - addr(ip='192.168.1.111', port=62213) -> addr(ip='18.172.202.51', port=443) - ESTABLISHED
2024-11-17 02:20:38 - addr(ip='192.168.1.111', port=62214) -> addr(ip='52.123.128.14', port=443) - ESTABLISHED
2024-11-17 02:20:43 - addr(ip='192.168.1.111', port=62207) -> addr(ip='49.231.112.24', port=80) - TIME_WAIT
2024-11-17 02:20:53 - addr(ip='192.168.1.111', port=62215) -> addr(ip='104.18.32.47', port=443) - ESTABLISHED
2024-11-17 02:21:13 - addr(ip='192.168.1.111', port=62219) -> addr(ip='40.126.35.144', port=443) - ESTABLISHED
2024-11-17 02:21:13 - addr(ip='192.168.1.111', port=62216) -> addr(ip='117.18.232.200', port=443) - ESTABLISHED
2024-11-17 02:21:13 - addr(ip='192.168.1.111', port=62217) -> addr(ip='117.18.232.200', port=443) - ESTABLISHED
2024-11-17 02:21:13 - addr(ip='192.168.1.111', port=62218) -> addr(ip='40.126.35.144', port=443) - ESTABLISHED
2024-11-17 02:22:08 - addr(ip='192.168.1.111', port=62213) -> addr(ip='18.172.202.51', port=443) - TIME_WAIT
2024-11-17 02:22:13 - addr(ip='192.168.1.111', port=62225) -> addr(ip='104.18.36.199', port=443) - ESTABLISHED
2024-11-17 02:22:13 - addr(ip='192.168.1.111', port=62222) -> addr(ip='104.18.156.37', port=443) - ESTABLISHED
2024-11-17 02:22:33 - addr(ip='192.168.1.111', port=62228) -> addr(ip='13.89.178.27', port=443) - ESTABLISHED
2024-11-17 02:22:33 - addr(ip='192.168.1.111', port=62227) -> addr(ip='13.89.178.27', port=443) - ESTABLISHED
2024-11-17 02:23:49 - addr(ip='192.168.1.111', port=62233) -> addr(ip='52.168.117.169', port=443) - ESTABLISHED
2024-11-17 02:26:15 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 02:26:15 - addr(ip='::1', port=57519) -> addr(ip='::1', port=49933) - ESTABLISHED
2024-11-17 02:26:15 - addr(ip='::1', port=60916) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=57577) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62233) -> addr(ip='52.168.117.169', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61015) -> addr(ip='172.172.255.217', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62244) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=60969) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62237) -> addr(ip='18.172.202.82', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=60909) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62171) -> addr(ip='18.211.59.29', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=49670) -> addr(ip='127.0.0.1', port=57811) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62188) -> addr(ip='3.210.163.147', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61014) -> addr(ip='20.249.115.185', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62145) -> addr(ip='162.159.128.235', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=57573) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62140) -> addr(ip='3.211.93.12', port=8095) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60916) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61733) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61580) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=60920) -> addr(ip='20.167.82.225', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62128) -> addr(ip='54.198.96.130', port=9000) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60915) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=65001) -> addr(ip='127.0.0.1', port=60880) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62225) -> addr(ip='104.18.36.199', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=57528) -> addr(ip='::1', port=57520) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62184) -> addr(ip='162.159.128.235', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61090) -> addr(ip='52.123.161.55', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61019) -> addr(ip='74.125.68.188', port=5228) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61097) -> addr(ip='163.70.148.58', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=60919) -> addr(ip='52.123.173.4', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62196) -> addr(ip='52.98.43.162', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62182) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62222) -> addr(ip='104.18.156.37', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=60915) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62215) -> addr(ip='104.18.32.47', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60908) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61806) -> addr(ip='104.16.102.112', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62246) -> addr(ip='117.18.232.200', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61645) -> addr(ip='104.16.103.112', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62239) -> addr(ip='23.194.61.68', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60907) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=60937) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61992) -> addr(ip='163.70.148.2', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=57662) -> addr(ip='127.0.0.1', port=57706) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=60907) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=49933) -> addr(ip='::1', port=57519) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60909) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 02:26:16 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62080) -> addr(ip='162.159.135.234', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62243) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=60978) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=57706) -> addr(ip='127.0.0.1', port=57662) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='127.0.0.1', port=57664) -> addr(ip='127.0.0.1', port=57705) - ESTABLISHED
2024-11-17 02:26:16 - addr(ip='192.168.1.111', port=62245) -> addr(ip='13.107.5.93', port=443) - TIME_WAIT
2024-11-17 02:26:16 - addr(ip='::1', port=57520) -> addr(ip='::1', port=57528) - ESTABLISHED
